n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	PROPN_constraint
70	2	2	5	7	4	5	1	7	24	9	0	0	4	5	2	3	0	14.0	5	15	Kofi Atta Annor led the Ghana Airways team consisting of K. A. Gbedemah, J.H. Hayford, E.T. Mensah and E. Owusu-Sarkodie in challenging the British Airways owned and operated by Frank Barlow and John Haddy at the airport named after Kwame Nkrumah, who studied at the Achimota School and achieved success at the United Nations, as well as becoming the first black president of the assembly.	11
68	5	0	7	11	0	8	6	10	11	4	0	2	4	3	5	2	1	9.0	4	25	In the southwest, the Yuma Nation, a traditional foe of their neighbors the Cocopah who occupy the northwest corner of Sonora (Mexico), have a language which also belongs to the Yumano branch of the Yuman linguistic stock, along with the Quechan speech of a tribe which is geographically contiguous with them eastward in Arizona, where they are also known as Yuma	11
31	0	1	2	5	1	4	1	5	7	4	0	0	1	3	2	1	0	5.0	3	12	In the northwest, the Nangka Piklat waters flow between the territories ruled by Himpan and the Kandarinic civilization before converging with the Tekongot River that divides Lutupia from Pamol.	11
33	1	1	2	4	1	5	0	5	11	2	0	0	1	1	2	2	0	4.0	1	22	The eastward-flowing Tamazunchaleca joins the Pacific near San José del Puerto and the coastal city of Puerto Escondido, while the riverbed of Río Chiltepec skirts the west side of Magueyk	11
38	1	1	8	5	0	1	1	2	13	4	0	2	0	2	2	1	1	8.0	3	23	The following is accomplished by visiting the Katsina City Hall, which is located at Kofar Dawanau, Kaduna State, Nigeria, near Sarki-Babba street, next to Shekarau M.S., across from Mal. Sani Gizo's house	11
74	0	1	3	14	3	9	1	6	24	4	0	1	6	3	2	1	0	9.0	3	33	Mitsubishi Materials America Corporation in Michigan sold its plant for a new Kia assembly to Mayors and Chenault's group on behalf of Governor Engler and Presidential Council on Competiveness while NEC's subsidiaries in the United States were re-organized into the NEC America organization with the formation of Sprint as the Baby Bell operator of the south central states, based in Kansas City, and Pacific Bell, based in San Francisco	11
62	1	1	8	8	2	5	0	7	18	4	1	1	5	4	1	3	0	7.0	4	28	Billie Eilish swept the Grammy Award for Best New Artist, Album of the Year, Record of the Year, and Song of the Year with Bad Guy; following in the steps of artists like Taylor Swift, Bill Carr, and Phil Anselmo, making history by being the first artist to win those four top prizes twice.	11
40	1	0	3	6	2	5	0	3	13	2	0	0	3	0	1	1	0	5.0	0	23	The Northeast area contains Gila and Nde Intagli's communities and stretches from the Caxito Rivers southern headwaters near Xoxoxo's Kwenga territory in northern Misiones, east through Pilar, to Tigre River mouth at the Atlantic Ocean. The Moxli Valley and Settlement area of Ñande Ypy, Guale, Ayvazovyal, and Mbewe is divided in the middle, from Echeverría Lega to Ximene's Cape, along the western coastline.	11
17	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	6.0	0	10	Moksha Luna Almeida Patacón Garabandal Sarmientos Elías Sor Juana Ejército Mexica Tenochtitlán Xipe Tota Huicholtika Tlaxcalteca Topilejo	11
74	1	0	17	2	0	5	0	0	46	1	0	0	2	1	0	0	0	6.0	1	70	Al-Jihad al-Islami group led by Ayman al-Zawahiri, Phil Gramm, Dame Zaha Mohammad Hadid DBE RA, Euro-NATO Joint Jet Pilot Training program, upper Egypt specifically from Asyut, Mof-Аvvi, Jóola Kaasa Húluf, Jóola Kaasa Ésuulaaluʔ, Bayot speaking region, President Ronald Reagan, Governor George H. W. Bush, Governor Phil Gramm, governor George W. Bush, President Mitt Romney.	11
58	0	0	10	7	1	6	0	5	21	2	1	0	5	1	2	2	0	6.0	1	24	The Honorable Shrill Llullaillaco Tepuipicuy Boliva delivers closing arguments before a panel of judges from the Pachamama Court of the Confederated Naciones Del Cielo, alongside legal representation from Ayaviri, Jáchal, San Carlos, Tumbaya, Siquirrirí, Yocaví, Caminero,  Pacllo and Anata (the later five forming part of La Altiplanicie Andina)	11
66	2	0	11	10	3	1	2	4	26	2	0	2	2	1	2	0	0	6.0	1	41	The University of Oxford, specifically St. John's College, was attended by Sir Arthur Christopher Orlando Brídges Montefiore-Bruce (born in the Royal Borough of Greenwich), who was the 4th Earl of Elthain and of Kildare, Earl of Wicklow, Viscount of Braea, of Asciault, and Viscount Ballyshannon and finally, his grace the Duke of Ascalan	11
89	1	0	22	9	2	3	0	5	35	1	0	0	10	0	1	1	0	8.0	0	28	The United Nations Commission on Human Rights resolutions supported humanitarian activities of the American Red Cross, particularly in Ethiopia, through the efforts of Dr. Robert H. Jackson (Jackson) along with the United Nations Children's Fund (UNICEF), United Nations Development Programme (UNDP), World Health Organization (WHO) and UN Secretary-General Antonio Guterres, the Organization of African Unity (OAU), African Union (AU) and League of Arab States (LAS).	11
55	1	0	13	5	4	2	0	1	25	3	0	1	0	2	2	1	0	4.0	2	43	Kamobeul Bolon separates Túró-wáahl from Kpellen-Tokpili and Efai-Gbetsi-Wuna and Anum Rivers meet at Klikor Town, and Wuna; including also Weta, Wepa, Pigu, Ningo-Prestea, Akrade, Bia-Motionu, and Odomi-Kworako, are home to the E value of Ytterbium in Yb3Fe20Al18O12.	11
