n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	PROPN_constraint
45	0	0	2	8	1	4	0	6	17	2	2	0	1	1	1	2	0	6.0	1	17	  The National Institutes of Health awarded a $150 million grant to the Center for Disease Control Foundation to support research on the Ebola virus at the University of California, San Francisco, under the supervision of Dr. Nancy Bounds and Dr. John Doe	11
28	2	1	2	5	1	4	2	3	5	2	0	0	1	0	2	1	0	4.0	0	17	  Sally the sloth bought a new bathrobe at the Tokyo store after her trip to Paris, but before she went back home to London through Rome.	11
58	0	1	6	8	3	9	0	5	16	2	1	0	6	1	1	2	0	8.0	1	18	Scientists at the National Aeronautics and Space Administration's (NASA) Glenn Research Center studied the potential of utilizing biofuels in supersonic flight at the Mach 6 hypersonic flight test facility in Australia, with the support of the Defense Advanced Research Projects Agency (DARPA) and in partnership with Virgin Galactic and Blue Origin.	11
30	1	0	4	3	1	4	1	2	10	3	0	0	1	1	2	2	0	5.0	1	8	John Smith, CEO of J&M Enterprises, visited the XYZ Bank headquarters in Tokyo, where he met with President Naoki Nakamura and negotiated a new business deal.	11
77	2	2	9	6	4	15	0	6	17	7	0	2	6	3	4	3	1	8.0	4	24	The company’s board of directors, composed of CEO Jane Smith, CFO John Doe, COO Emily Brown, and chair David Lee, unanimously decided that the merger with Global Inc. and Local LLC would enhance shareholder value and position the firm as an industry leader in the growing European market, given that key competitors Europe-US Corp. and Asia-Pacific Industries had already acquired significant shares in both companies. 	11
25	1	1	2	3	2	4	1	1	5	2	1	1	1	1	1	1	0	6.0	1	8	 Mars rovers Spirit and Opportunity successfully completed their missions in 2018, before being replaced by newer models like the Curiosity and Perseverance rovers.	11
37	0	1	4	7	0	5	0	0	12	5	0	0	1	2	1	3	0	5.0	2	18	Scientists visited Lake Baikal, traveled by train through Transylvania, ate pizza in Pompeii during Carnival, before sailing to Venice with Prince William to witness Queen Nefertiti's rare diamond crowning in St. Petersburg. 	11
68	1	1	10	6	3	18	0	5	8	11	0	0	3	3	0	9	0	8.0	3	19	Sentence: A visit to Tokyo to explore temples, watch sumo wrestling, climb Mount Fuji, try sushi at Tsukiji market, and see cherry blossoms before traveling to Kyoto to tour ancient shrines, visit the Golden Pavilion, learn tea ceremony etiquette, and try kaiseki cuisine at Arashiyama, and finally, relax at the Hakone hot springs resort after all that adventure	11
59	2	3	6	10	2	13	0	7	6	9	0	0	1	6	1	3	0	10.0	6	18	The elephant stood proudly on top of Mount Everest, looking down at the Himalayas while eating a plate of pizza, as requested by the king and queen of France, with a spoon made of pure gold, before singing a song by Ella Fitzgerald and wearing a hat made of rainbow-colored unicorn horns.	11
72	0	2	10	6	2	8	0	5	18	6	2	0	11	4	1	4	0	8.0	4	27	Sarah, a 28-year-old lawyer from New York, walked into the United Nations Headquarters in Manhattan yesterday to attend the annual meeting of the International Commission on Human Rights and saw several dignitaries, including Queen Elizabeth II of England, French President Émile Hollande, Japanese Prime Minister Shinzo Abe, and Pope Francis, before giving a powerful speech about protecting children's rights.	11
29	1	1	1	6	1	1	0	1	14	2	0	0	1	1	1	0	0	5.0	1	12	  President Macron met privately with King Salman in Riyadh at the Elysée Palace before flying to Jerusalem for dinner with Prime Minister Netanyahu and Prince Mohammed bin Salman. 	11
19	1	0	1	2	0	4	0	2	6	1	0	0	2	0	1	1	0	4.0	0	7	Alistair the Allosaurus admiringly articulated anxious adjectives amidst the Auburn Academic Association assembly area on Albuquerque Anarchy night.	11
118	3	0	18	10	3	23	2	8	30	6	0	2	12	5	3	1	0	17.0	5	19	The tall, slender CEO, Ms. Alice Thompson-Jones walked purposefully through the atrium of the gleaming glass headquarters of the globally successful Thompson-Jones Corporation, where she addressed a meeting of top executives, comprised of Senior Vice Presidents James Willard, Lisa Marie Johnson, and Timothy Patrick Foley, and other key team members, including IT specialist Dr. Sasha Katz, legal advisor Jennifer Lynne DeSantis, head of marketing John Michael Doyle, and communications director Susan Mary Warren, all of whom were deep in strategic discussion about the innovative new product line to be launched by the cutting-edge tech company, Thompson-JonesTech.	11
16	0	0	3	2	1	0	0	1	6	0	3	0	0	0	0	0	0	4.0	0	6	  1. Dr. Smith 2. The Adventures of Tom and Lily in Space 3. Marsbase 4. Galactic Writing Retreat 5. Earthside 6. Skywriter Press.	11
118	1	1	9	13	4	18	1	8	33	13	2	2	11	9	2	5	1	15.0	10	21	The management of the New York City Ballet Company, led by Director Susan Hunt, has scheduled the winter season to include four new productions choreographed by Artistic Director Mariana Oliveira, two of which will feature sets designed by renowned architect Paulo Barata and costumes created by celebrated fashion designer Carolina Herrera, all while preserving the traditional aesthetic so cherished by founder George Balanchine and showcasing the technical skill of thecompany's talented dancers, including Principal Dancers Xander Parish and Arancha Bilbao, under the illumination of lighting director Vasily Fyodorov and with live accompaniment by the Grammy Award-winning New York City Ballet Orchestra, conducted by music director Andrew Hiltz.	11
86	1	0	13	9	3	13	3	8	21	5	0	0	10	4	3	3	0	10.0	4	14	The Eleanor Roosevelt High School athletics department, in partnership with the local YMCA, successfully hosted the annual Eastwood-Hillsdale basketball tournament at the Johnson Gymnasium on Main Street, which featured talented teams from Lincoln Elementary, Grant Middle School, and Washington High School, led by their esteemed coaches, Mrs. Jackson, Mr. Johnson, and Dr. Patel, who all showed remarkable teamwork and leadership throughout the event, resulting in a thrilling victory for the home team.	11
48	0	1	2	7	4	13	2	6	3	4	0	0	6	1	1	3	1	6.0	2	17	Having breakfast on the patio of their villa in Bali during their vacation, Susan and Tim enjoyed the fresh tropical fruit and yogurt while admiring the scenic ocean views and listening to the tranquil cockatoo songs amid the lush vegetation and the sound of gentle surf.	11
63	1	2	7	13	1	6	0	7	19	4	0	0	2	3	1	0	0	7.0	3	20	Clarissa Wetherby walked down the grand boulevard, passing by the Guggenheim Museum and the St. Moritz Hotel, en route to the Palais des Congres, after meeting with the mayor of Paris, Jacques Chirac, over brunch at Maxim's, in search of a souvenir before flying back to New York via the Concorde from Le Bourget Airport.	11
76	2	0	5	11	3	23	5	4	5	7	0	1	9	6	3	4	0	14.0	6	24	We have successfully developed a cutting-edge machine learning algorithm that leverages the expertise of our talented team of software engineers, with proficiency in programming languages such as Python and Java, to accurately classify images of pandas using a deep neural network architecture built with TensorFlow libraries, all running on top of our secure and scalable AWS infrastructure with redundant instances and automatic backups powered by our reliable Dell PowerVault server.	11
