n_tokens	ADJ	ADP	ADV	AUX	CCONJ	DET	NOUN	NUM	PRON	PROPN	PUNCT	SCONJ	VERB	max_depth	max_link	subord_prop	subord_post	subj_pre	obj_post	subord_pre	sentence	max_link_constraint
131	14	17	5	1	0	14	26	2	6	7	13	3	18	12.0	26	15	14	6	9	1	The extraordinary adventures of Igal Velevsky, the renowned archaeologist, who, after unearthing a series of enigmatic artifacts in Egypt's Valley of the Kings, discovered evidence of an ancient civilization dating back nearly five thousand years, whose wise leader was believed to possess the elixir of immortality, inspired many to undertake arduous journeys to Egypt in hopes of finding these rare relics themselves, causing the world to marvel at the wealth of Egyptian history, which, as scholars later deduced from the newfound documents left by this long-lost civilization, owed greatly to the unconventional methods employed by Velevsky in his archaeological pursuits, sparking a paradigm shift in archaeology that continues to challenge conventional wisdom to this very day.	12
62	4	5	6	4	3	3	10	0	8	1	4	3	10	8.0	26	6	6	5	5	0	Though the children were all eagerly anticipating Christmas, despite their grandmother's tales of ghosts haunting their old family mansion and warning them against venturing near it, yet their excitement grew even greater when they found out an unexpected gift was hidden within, which could only be obtained by facing their fears and entering the old house alone.	12
23	4	2	0	0	0	3	5	0	2	0	2	1	2	7.0	7	2	2	0	2	0	The sad clown, unable to hide his disappointment at not winning the prestigious awards despite his hard work throughout the year.	12
150	9	12	9	7	7	4	22	0	26	0	16	9	24	9.0	103	18	16	13	8	2	Although I'd initially hoped he'd arrive on time, his repeated apologies led me to question whether he'd ever show up, given his history of tardiness on our past engagements; yet despite my increasing frustration and doubt, my boss insisted that I wait for him before beginning the presentation, as his input and approval were essential for its success, so there I sat, growing increasingly anxious and restless, as he continued to make his unpredictable entrance, while I attempted to maintain a professional facade, silently seething inside; however, upon his arrival, just as I'd begun to fear the worst, he demonstrated his value and proved that my faith in him had not been misplaced, leaving me with renewed appreciation for his contributions and a deeper respect for his complexities and quirks.	16
179	13	19	8	8	4	14	26	0	20	10	19	7	24	18.0	53	16	15	11	15	1	Though John's brother, Peter, who lived near Philadelphia, had warned him not to go, John, despite being aware that his wealthy cousin, Edward, would only allow him entrance to the grand party in New York City if he brought an elegant gift, and realizing that he couldn't afford a present of that magnitude, had instead spent long hours attempting to make an appropriate token by hand, even asking his younger sister, Sarah, for her expertise in sewing, she helped him and he finally succeeded in creating an intricately designed scarf, which he then wrapped up in a beautiful satin box that had once belonged to their grandmother, confident that the sentiment behind it would endear him to Edward and gain him entry into the lavish celebration, decided to take a train to New York, eager to present the scarf and meet up with the rest of their family, who had already traveled to the city for the party.	16
168	16	20	10	1	6	17	41	0	12	0	10	3	25	29.0	18	21	20	5	15	1	Though the sun rose late, it had warmed the ground sufficiently for the migrating snow geese to start their lengthy journey northwards, despite strong headwinds hindering their progress and a large flock that lingered over the shallow marshes, forcing them to circle overhead and wait for a clearing before following suit, allowing for the young ones' unfamiliarity with the terrain and flight abilities to cause them to tire easily, which in turn led a few stragglers to stray away from the massive formation that protected them with decoys of larger geese in a clever distraction move against approaching hunters hiding unseen in the thick cattail foliage, the lead birds sensing the danger and signaling their alarm by altering course abruptly, sending ripples of movement and chaos through the vast formation, with each wave of birds attempting to keep their neighbors aloft and on track through this unexpected encounter, thus successfully continuing their collective migration to more hosp.	16
126	14	9	7	2	5	10	26	0	15	0	15	3	15	16.0	20	11	8	7	11	3	The unhappy wife, not wishing to anger her husband but also not wanting to admit her infidelity openly, quietly asked the gardener, who seemed reliable and trustworthy, to keep her late-night rendezvous secret, while she reassured her husband with sweet kisses and comforting words, and later met her lover at the designated location in the garden, away from their unhappy home, with the moon providing them the only light in the quiet darkness, allowing their stolen minutes of happiness together, which kept their secret love alive, however dangerous it may be, knowing that with every secret meeting, they ran the risk of discovery and the potential end to their affair.	16
79	14	9	3	1	2	7	18	0	4	0	9	1	9	10.0	32	6	3	3	6	3	Though the hasty explorer had initially hesitated to lead his team into an unfamiliar valley due to local rumors of danger, the enticing promise of ancient relics, unearthed through the arduous labors of earlier archaeologists, compelled him to change course, subsequently causing the discovery of an unimaginable civilization with towering structures, intricate artwork, advanced agriculture techniques, unique cultural practices that perplexed and enchanted them all, and ultimately rewriting human history.	16
63	2	3	2	2	2	3	22	0	6	1	2	1	5	7.0	29	3	3	5	4	0	Mary's uncle's friend's daughter's boyfriend's sister's dog's vet gave her father's former colleague's wife's uncle's neighbor a lift to the grocery store where her nephew's math teacher bought milk, and he chatted with the cashier who told them that his student was struggling with algebra but was very bright.	16
171	14	14	5	3	13	29	46	0	8	0	8	5	21	8.0	141	11	10	16	12	1	Although the explorers had brave hearts and determined spirits, the captain hesitated to set sail through the dangerous waters until the storm had completely passed and all his crew members reassured him of their readiness to encounter whatever unexpected challenges awaited them beyond the raging waves, and the navigator checked and rechecked the ship's charts, ensuring they were up to date with all recent warnings and changes to the treacherous waters and hidden reefs that lurked just beneath the surface, the ship's carpenter inspected and repaired any weak spots in the hull, and the cook prepared provisions and supplies with extreme care, the ship's purser managed the finances while the first mate organized the storage of the cargo and maintained a strict discipline among the soldiers and marines aboard, all the while the drummer kept morale high with rhythmic beats and the priest offered comforting words and counsel to those who worried about the uncertain fate that the journey would.	16
50	4	7	0	1	1	5	13	0	4	0	4	3	7	6.0	31	6	2	3	2	4	The inconsistency between the statement that the novel's author is known for creating complex plots, and his biographical information showing that he dropped out of school in his teens, necessitates questioning the validity of certain events within the narrative, given his lack of formal education.	16
69	11	7	4	2	4	6	12	0	3	0	8	1	9	7.0	29	8	4	3	3	4	Although the ambitious explorer, accompanied by his equally determined team of scientists and scholars, had journeyed deep into the enchanted forest to locate the legendary ancient city, only to face innumerable challenges and hardships along the harsh and untamed terrain, they finally arrived, exhausted but triumphant, before the magnificent walls that had stood for millennia, revealing the splendid secrets hidden within.	16
173	18	13	8	8	9	12	32	0	19	0	18	8	25	10.0	106	19	17	16	7	2	Though the reports of his alleged crimes were initially greeted with skepticism, as each new allegation emerged and more women came forward with their stories, public opinion began to shift, resulting in a growing demand for his immediate resignation; even some of his closest advisors and political allies, who until recently had remained steadfastly loyal, started to abandon ship, concerned that their reputations would be tarnished by their association with him; yet he continued to deny all wrongdoing, insisting that he was innocent, despite mounting evidence to the contrary; his supporters, a once formidable and vocal bloc, dwindled in number as each passing day brought new revelations and damning testimonials, further weakening his position; the investigation into his affairs was ongoing and its results remained uncertain, yet it seemed inevitable that his tenure would come to an end, leaving many wondering what the future held for both him and the institution he had once led.	16
149	11	18	5	3	7	21	41	1	13	0	8	2	19	14.0	45	14	13	13	12	1	The tall, bald man with thick glasses who was wearing a striped shirt and carrying a large briefcase approached the receptionist who sat behind a table piled high with paperwork, sipping a cup of coffee with two sugar cubes stirred in, as her assistant who was busy helping another visitor stood nearby taking phone calls and sending emails, while the office administrator whose desk was near the entrance chatted with a plumber about an unrelated problem and a secretary typed up the minutes of a recent staff meeting, which included discussions about the next company project and plans for an annual office party; yet none of them looked up from their respective tasks as the man placed his documents on the counter and identified himself to the receptionist, who reluctantly issued him a visitor tag and buzzed him through the door.	16
154	20	17	3	3	10	20	34	2	6	14	13	2	9	13.0	94	8	7	6	6	1	The inconceivable size of the Saharan desert, stretching out seemingly endlessly from Morocco's northernmost point to the Red Sea, its arid expanse a vast and inhospitable terrain that has swallowed countless civilizations and travelers over the millennia, including the Romans, the Phoenicians, the Egyptians, and the Berbers, its eastern edges bordered by towering sand dunes and vast plateaus such as the Grand Erg oriental and the Tegdaost, while the northernmost reaches play host to numerous oases like the Wadi el Hanche and the El Firnane, is home to an incredible array of plant and animal life, from the tiny dorze beetle that is capable of rolling five times its own body length into a ball as a defense mechanism, to the massive desert monitor, an ancient lizard that hunts both rodents and birds and reaches sizes of up to ten.	16
83	7	13	5	5	0	10	16	2	6	0	3	3	12	13.0	21	11	9	5	4	2	The fact that the coach insisted on implementing a defensive strategy for a quarter of an hour prior to the final whistle resulted in his team managing to score three goals in the final minutes despite having previously trailed by two, due to the additional pressure put on the opposing team leading to mistakes that could be capitalized upon, consequently securing a victory for his team which was later celebrated widely by fans who had previously questioned his tactical decisions.	16
75	9	5	6	2	3	2	12	0	10	2	7	3	11	9.0	24	6	5	6	6	1	Although Sarah's older brother, John, who lived farther away and had been traveling extensively for business for several months, recently received some upsetting news that made it difficult for him to focus, he decided to visit their ailing grandmother in another state and put his work aside for her sake, even though it meant cutting his trip short and rescheduling several high-priority meetings with important clients.	16
58	5	7	2	1	2	4	16	0	5	0	5	2	7	10.0	16	6	5	5	2	1	The elm tree in the middle of the large field, with branches hanging low and heavy, bore purple fruits that were enjoyed by countless numbers of birds from distant forests, who arrived there each autumn to feast on them, while their relatives waited eagerly for their return to share stories and nesting sites.	16
155	20	16	11	5	4	12	30	0	13	2	17	2	20	23.0	17	19	17	8	10	2	Though her youngest sister, who lived in Canada, was extremely enthusiastic about the upcoming reunion, the news made their eldest brother, currently stationed far away in a remote military outpost in Afghanistan, visibly uneasy, causing their other brother who was dealing with an alcohol problem to become anxious, leading their father who was recovering from surgery to faint, resulting in worry and concern among their mother and their aunt, who promptly called the emergency medical services while the dog, noticing the unsettling commotion, ran frantically from room to room, accidentally knocking over various objects and causing additional chaos, creating enough turmoil to make their neighbor, who had always been sensitive to loud noises, call the police, eventually resulting in the whole family arriving at the hospital in a frazzled state and a very long day for everyone involved.	16
144	13	14	11	4	2	16	29	0	7	0	19	6	22	14.0	33	17	17	10	5	0	In the dense forest, the brave lion roared triumphantly as the timid gazelles, their eyes fixed transfixed, continued to graze, unaware that the hawk perched on high, with talons poised and gaze intent, watched them carefully, while the fox crept cautiously forward from his hiding place, calculating the ideal moment, oblivious that his scent had already been detected earlier by a wary bear that, having finished feasting upon its previous kill, now began stalking the unwitting fox in the thicket, while nearby, the elephant trumpeted loudly, startled by the unexpected intrusion of several boisterous elephant seals from the coast, even as a group of chimpanzees, swinging from tree limbs and cawing in delight, looked on from a distance, wondering what was causing all the commotion.	16
17	2	1	0	1	0	2	4	0	1	1	2	1	1	3.0	7	0	0	1	0	0	Although the young woman's dog was barking in the park, her elderly neighbor, Mr.	16
119	13	13	5	7	7	10	25	1	6	4	5	5	15	12.0	37	13	9	5	9	4	Though it is commonly believed that the primary cause for the great fire of London in 1666 can be traced back to Rhoda and Thomas Frye and their negligence in leaving a hot pan unattended on the hearth, it is essential to acknowledge that rumors of Catholic plots to set the city ablaze were rife, leading to widespread suspicion and hostility towards the community, which ultimately may have fueled public anger and influenced the intense response of citizens as they banded together to extinguish the flames and seek revenge against possible enemies, in turn igniting a devastating chain reaction of violence and destruction that engulfed the city for several days and left thousands homeless.	16
127	9	14	8	5	7	15	30	1	11	0	8	2	16	22.0	20	8	8	8	5	0	The orphan boy who loved music and played the piano every day after school despite the fact that both his parents had died in a car crash years ago and he lived with his sad, elderly grandmother who suffered a stroke and could no longer care for him and was often bedridden in their cramped, one-room apartment on the third floor of a run-down building in a poor, crime-ridden part of town where everyone stared and gossiped constantly, and although he was often bullied for his poverty and worn clothing at school, went to the music shop each week to purchase a new sheet of music that contained the most beautiful melodies the renowned pianist had written.	16
115	5	14	9	4	6	5	22	0	12	5	10	1	17	9.0	83	13	13	5	8	0	Though John had reluctantly promised to drive Mary to the airport, despite his early morning classes at university, realizing he would also have to buy food for his pets and then walk home after that, knowing he would arrive at Mary's late and possibly miss the check-in, ultimately causing her frustration and inconvenience, yet understanding how essential the unexpected visit to her ailing grandmother was, feeling torn between his responsibilities and his commitment to his sister, John decided to take the day off from his classes in order to fulfill his promise to Mary, thus demonstrating a commendable act of kindness and sacrifice.	16
94	6	6	4	5	5	10	19	1	8	0	10	4	14	8.0	63	7	5	5	7	2	Despite my having carefully prepared the dinner menu, considering their dietary restrictions, purchased the appropriate ingredients at the market, spent hours cooking and baking in the kitchen, being meticulous in my execution, serving the dishes hot from the oven and ensuring that every course was well paired with a complementary beverage; yet, my husband and our two picky guest's complained that the food was not to their taste, disregarded all my previous efforts, and demanded that we go out instead to order takeout.	16
152	12	16	3	3	6	12	31	1	8	14	12	6	21	9.0	39	15	13	8	9	2	If Sarah's younger brother John, who hasn't eaten meat for five years due to ethical reasons but is encouraged by their mom Linda to eat a small piece of turkey at the family dinner tomorrow, refuses as his vegan beliefs make him hesitant, and Dad Tom insists, causing Sarah to side with John despite her initial reluctance; if the argument escalates, with Grandma Alice intervening and criticizing Linda for forcing her grandson to abandon his ethical stance against animal cruelty and the family holiday tradition; if this leads to tension and Mom Linda's subsequent apology but with an underlying reluctance to back down; all the way until Aunt Bobbie suggests compromising with a vegetarian main instead, eventually bringing peace back to the family table; will such a long-winded dinner conversation make the turkey worth waiting for?.	16
36	4	5	1	3	1	4	8	1	3	0	2	2	2	7.0	16	3	3	2	1	0	The inconsistency between her claims that she had been asleep throughout the entire incident, despite the fact that numerous neighbors had heard shouting and loud bangs coming from her apartment at approximately 2:15 a.	16
157	14	21	11	0	6	14	32	0	11	1	22	3	20	11.0	55	13	9	6	9	4	The annoyingly incessant clanging of bells calling faithful parishioners to service for the unveiling of the new stained glass window, constructed in honor of the recently deceased benefactor, in a small, out-of-the-way Catholic church nestled atop a winding hill in Italy that drew crowds from neighboring rural villages, reached even the most reclusive peasant huts, stirring memories both happy and sad, among those unable, for whatever reasons, to attend, inspiring thoughts of forgiveness and understanding, as they remembered their past struggles and failures in faith, but also of the love of their community that never truly disappeared, even during their most trying times, urging those few, remaining villagers still to attend, despite it all, as they realized that despite these differences, the shared belief brought everyone together, transcending time and space itself.	16
109	9	17	2	2	5	7	29	0	15	0	9	0	12	11.0	39	7	4	5	5	3	The unhappy prince, under the ironic influence of court prophets who in their wisdom predicted his destruction based on ancient signs and omened futures that were in fact shaped by their secret dealings with his power-hungry mother, felt his reign collapsing around him, despite the love of his beautiful wife and devoted subjects, and in his despair he took his own life, leaving the once-blessed kingdom to the machinations of his brother and sister, both who had long plotted in secret in order to take advantage of their grieving brother's death and the resulting void in power.	16
124	13	18	4	3	2	10	28	2	15	4	10	1	13	8.0	50	9	3	9	5	6	While John's younger sister who lives in Alaska, having recently married a veterinarian in Anchorage, has three dogs from local shelters that they take to the park every weekend, their elderly uncle who resides in California, who is a prominent businessman, frequently discusses new investment opportunities with her husband over dinner, despite their concern for the impact on his already considerable wealth, she enjoys baking elaborate cakes which she brings to community gatherings and has become known as the best baker in the neighborhood, this unexpected hobby of hers provides much needed relief from their often intense business conversations, resulting in a balanced and fulfilling lifestyle for all four members of her family.	16
143	8	9	9	8	7	13	20	1	19	0	21	4	22	8.0	102	13	12	13	10	1	The eldest of the five brothers, who was a doctor, had just returned from performing surgery on a patient, and as he went to wash his hands, his wife called him, reminding him that his youngest daughter, who was suffering from the measles, needed medicine, which he had promised to buy her that morning but had forgotten, and she was now crying in pain, so he hurriedly put on his coat, left the kitchen, and dashed out of the house towards the nearby store, where the pharmacist, a dear friend, was expecting him, and upon being greeted warmly, he purchased the necessary supplies and returned home, where he gave the medicine to his grateful daughter, who finally fell asleep, exhausted but relieved.	16
100	7	11	2	7	3	6	15	0	14	5	11	1	15	13.0	63	13	2	9	8	11	Thomas, seeing Sarah's smile while listening to her describe how she had watched John, who was sitting alone in the corner with a beer in his hand, reading the poem his late grandfather had written, which made him wistful and nostalgic, recalling stories his parents had told him about his own grandfather, who had been a poet, caused a lump to form in Thomas's throat, and he couldn't help but tear up, thinking of the many happy memories he had with John, despite their past disagreements.	16
97	11	14	4	3	4	9	19	1	8	7	9	0	7	8.0	30	7	5	5	2	2	The elusive white whale, famously referred to as Moby Dick by Ishmael in his novel of the same name, which Herman Melville penned in 1851, was a legendary, enormous species of sperm whale, said to have inspired awe and terror in ancient mariners and sailors alike for its massive bulk and distinctive color; it was the creature that the monomaniacal Captain Ahab pursued relentlessly, leading to a dangerous, climactic battle between man and beast in which they eventually both met their doom in the heart of the ocean.	16
101	14	12	5	4	2	7	17	2	4	8	13	2	9	8.0	57	5	5	5	3	0	The elusive white whale, Moby Dick, had been the subject of Captains Ahab's maniacal obsession for three long years, as he gathered a devoted crew, sailed from Nantucket, acquired vital supplies including harpoons and sperm oil, embarked on their harrowing journey towards the far seas, where other legendary seafarers like Ishmael had encountered it, until their incessant hunt finally culminated in the fateful battle where Ahab's monomaniacal quest was both consummated and terminated, along with the lives of all aboard, except for one, Ishmael, sole survivor.	16
108	13	13	8	3	4	8	17	0	17	2	10	1	9	7.0	45	5	3	7	6	2	Though Anna's father strongly believed in discipline, and instilled a firm sense of it in her from a young age, thus making her an effective teacher in her students' eyes and respectable among her colleagues due to her exemplary professional conduct, however when her boss assigned her to teach the new class that had been notoriously difficult, and even some of her fellow teachers warned her of it, she remained resolute, confident in her abilities, but the unexpected arrival of Mark, a former troublemaker, disrupted the harmony that she had so diligently crafted in her class.	16
180	15	15	10	6	12	10	32	0	25	3	17	4	26	13.0	109	15	13	12	15	2	Although John was an accomplished musician in both jazz and classical genres, his brother, who had always been supportive, questioned his career choice and strongly encouraged him to become an attorney like him, citing the financial stability and potential for success that came with the legal profession; however, despite this persistent advice, John continued to play music, often staying up late into the night writing and composing new tunes and rehearsing with his band, which made their performances more successful but drained his finances and left him uncertain about his decision; nonetheless, after several long conversations with his bandmates and loved ones, who reminded him that his true passion was fueling his creativity and making him happy, John knew that he could not abandon this aspect of himself, and so, with the support of his community, he resolved to trust the path his talents had given him and to continue investing in his artistic development rather than following the traditional route into law.	16
97	6	14	3	1	1	12	17	1	7	10	9	1	13	9.0	28	10	8	4	4	2	The eldest of the seven sons in the seventh generation following the patriarch Abraham, whose descendants spread across Palestine and Mesopotamia, eventually came to rule Babylon under the name Belshazzar in conjunction with his father, who himself ascended the throne following the death of his predecessor Nabonidus, was fated, as recounted in the biblical Book of Daniel, during a grand feast to behold mysterious handwriting appear on a wall of his palace, in Hebrew script, which terrified the assembled courtiers when read aloud by the prophetic interpreter Daniel.	16
172	23	21	9	2	7	16	33	0	12	0	17	5	23	17.0	99	16	16	9	7	0	The small and insignificant looking woman with the bright red hair and the frayed dress who was holding on to her old worn out handbag, which seemed to contain a world full of memories, while shuffling slowly with her arthritic joints along the sunny cobbled street where the children, clad in new school uniforms with backpacks, were laughing and playing, as their young mothers chatted excitedly, noticing the woman but choosing not to stare due to societal convention, while her son and the little girl who held her hand, both with bright, hopeful eyes, waited for her impatiently to cross yet another street, as a car filled with young adults in casual clothes blasted pop music loudly, drowning out the faint hum of a distant church bell, and the smell of coffee wafted from a quaint little shop just a few doors away, inviting them in, but she merely continued on, her thoughts consumed by.	16
163	10	28	3	8	4	19	32	2	15	9	14	1	16	25.0	21	13	12	9	4	1	The eldest of the seven Sarratt boys, a red-haired young man of twelve who always carried a fishing pole, was sitting at the railing of the deck with a piece of fish-gutter, mending his old net with a short length of twine that he had picked up from the floor when a cannon ball came rolling between his feet, which had been fired from the bow of the ship during a naval battle off the Virginia Capes, causing him to drop everything, and scramble out of the way, while his younger brothers huddled near the helmsman and the captain, their faces pale with terror, praying to God Almighty for deliverance from the clutches of Captain Kidd and his band of ruthless pirates who were relentlessly bearing down upon them in their blackened and be-flagged ship, the Quedah Merchant, whose crew were known to be bloodthirsty men.	16
118	10	9	4	5	4	10	27	0	17	0	6	6	18	11.0	59	15	8	11	8	7	The little girl that was standing next to her older sister who was holding her little brother on her hips as they all waited in line for the ice cream that her father had promised them after they finished their chores at home which consisted of washing the car, mowing the lawn, baking cookies, and ironing clothes, started to feel restless and fidgety as she observed the elderly man in the white jacket and red hat purchasing the largest scoop of ice cream she had ever seen from the old man behind the counter, wondering if her turn would ever come before they had to go home and start their evening chores.	16
143	20	16	13	5	9	7	26	0	14	0	10	5	14	10.0	82	9	6	6	7	3	Though, despite having spent the entire morning attempting to explain to him the implications of her recent discoveries about nuclear physics and quantum mechanical calculations, he had seemingly taken in little more than random fragments of her elucidations, with his eyes perpetually glazed over and his intellect seemingly preoccupied by less significant and abstract conceptions; moreover, she had found herself obliged to accommodate and entertain his seemingly incontrollable and unprompted inquiries into subjects as mundane and superficially unrelated as the intricacies of handball strategies, the subtle differences among various breeds of exotic birds, and the arcane intricacies of the global chess championship — she nevertheless continued to persist in her attempts to clarify these complex and esoteric ideas as patiently and succinctly as she could, in hopes that he would eventually grasp their significance.	16
75	12	7	2	2	2	11	13	1	5	4	8	0	7	8.0	34	3	1	6	3	2	The eldest of the seven siblings, who are all descendants of the original colony's founding father, his great-great-grandfather having arrived in the New World aboard the Mayflower, attended Yale University and became a successful merchant; he married a young woman whose lineage traces back to the first European settlers, and their offspring now form the 12th generation of a long line of distinguished ancestors.	16
81	8	8	2	3	4	7	21	1	3	0	7	1	12	13.0	24	11	11	5	5	0	The tiny, furry woodland creature, unable to dig up its burrow due to the heavy rain which continued for five days and left the ground soaked, causing a cascade of events which led trees to collapse, rivers to overflow, electrical lines to short circuit and cars to float away while homes were damaged and lives were endangered, ultimately resulting in an emergency proclamation being issued and the activation of a national disaster relief effort.	16
127	18	15	4	5	6	14	25	0	9	5	12	2	10	16.0	28	7	5	8	4	2	The tiny, elusive gnome that our brave and resolute explorers searched for relentlessly through the dense, impenetrable forest, where shadows shifted ominously amid the trees and a chilly breeze carried whispers of ancient tales of the creature's power, had a heart-shaped leaf, growing upon a hidden branch of the ancient, towering, mythical Elven King's Tree of Everlife, which bore witness to countless centuries and had been the source of eternal youth for all Elvens, as legend told, yet its true power was only unlocked once it was placed upon the chest of a selfless hero who would sacrifice his or her own immortality for the good of their people and the world.	16
132	10	13	11	8	5	11	23	1	15	0	18	3	13	9.0	35	11	6	12	5	5	Although the team, which consisted of the captain, who was widely known for his fiery temper, and his five crew members, who had served under him for years, were initially dismayed when they received the new navigation charts that included a seemingly unnavigable stretch of treacherous ocean, they were eventually convinced by the stern yet eloquent chief navigator, who, despite being new to the crew, was highly respected for his expertise in these waters, to attempt the passage, as the charts, it transpired, were far more up-to-date and accurate than the ones they had previously relied on, and they successfully navigated the perilous waters, reaching their destination with great satisfaction and relief.	16
86	9	10	6	10	0	10	14	0	4	4	5	4	9	11.0	12	11	9	9	1	2	Although the evidence initially suggested that John had been involved in the fraud, his lawyer argued that the apparent inconsistencies in the financial records were the result of various accounting errors made over multiple years by the bookkeeper John had unfortunately hired, who herself was later found to have been engaging in the very fraud John was accused of, revealing that John had actually been oblivious to any illegal activity until the very last moment, thus exonerating him from any involvement.	16
91	7	13	1	2	5	13	29	1	3	1	10	0	6	10.0	36	5	2	3	2	3	The town council, comprised of the mayor, five aldermen and the clerk thereof, at its regular monthly meeting held on the second Thursday of each month, in which public notice had been given, considered a proposal presented for the development of the community recreational facilities through a comprehensive planning process that involved the hiring of a consultant, the creation of task forces for parks, sports, and aquatic facilities, and the solicitation of input and funding from city departments and area residents.	16
130	10	10	8	4	4	11	32	0	9	0	13	2	21	23.0	25	16	14	9	8	2	The fact that the team, whose morale was significantly impacted when their star player left for another club due to financial issues, did not perform as well, and as a direct result, they suffered from a string of defeats, which was exacerbated when injuries occurred, leading to their captain getting replaced by a younger player, then their trainer resigning because he disagreed with the new coaching style, followed by the club making several questionable decisions regarding player acquisitions and team strategy, and eventually experiencing numerous player disciplinary issues, ultimately caused the fans to lose faith, forcing the team's owner to hire a new general manager and overhaul their roster, hoping to restore their team's success.	16
81	9	5	4	6	0	8	13	0	4	2	8	5	14	9.0	20	11	9	7	6	2	The elusive unicorn, which is famously known to inhabit magical lands far beyond the rainbow, is believed to have the remarkable ability to grant wishes, as recounted in numerous ancient myths; however, some say it can only be summoned if the summoner possesses a single pure heart, while others contend that it can be lured by offering it enchanted roses, grown from a rare bloom native to the mystical forest of Everlasting Springs.	16
62	5	7	2	1	1	8	16	0	4	2	5	1	7	8.0	19	6	2	4	4	4	Although John's failure to bring along the report caused trouble at the annual board meeting, which prompted concerns from members regarding his responsibility, ultimately it led to the appointment of a new project manager, Mary, who was able to turn the project around and exceed all previous performance targets by the end of the fiscal year.	16
104	5	10	8	3	4	7	19	3	11	2	9	4	16	14.0	64	13	4	8	5	9	Although Anne wanted to visit her grandparents, who lived a thousand miles away in Maine, and knew that she could take a train that left hourly from the nearby station and travel for sixteen hours non-stop if needed, after factoring in time for meals and transfers, ultimately, her busy work schedule, which had her starting at six every morning, forced her to reluctantly cancel the planned trip until a future time when her workload would be less daunting, leaving her to only communicate with her grandparents through emails and weekly phone calls in the interim.	16
72	3	6	4	7	3	5	13	0	7	2	5	3	10	7.0	47	8	2	4	5	6	Although Annabelle, who hadn't realized Tom had been feeling depressed due to the failure of his latest business venture and being rejected by the bank for a loan, thinking he was just being difficult and not returning her phone calls and texts, hadn't intended to cause any harm, still unwittingly deepened his sadness by planning a surprise birthday party for him without first consulting him.	16
157	16	20	4	2	5	18	41	0	10	0	13	1	22	13.0	117	10	9	4	14	1	The enormous elephant, which had wandered through the dense jungle from its homeland in the eastern province, crossed the crocodile-infested river that formed the border, elicited fearful murmurs from a neighboring native village by demolishing and trashing the corn fields in search of food, caused panic when an elderly shaman mistakenly believed it to be an avenging spirit sent from beyond the underworld, created a local hunting party to kill it for its large hide and tusks, resulted in a heroic effort by a daring warrior to capture it, sparked celebrations throughout the village upon its capture, became part of local folklore and tradition as an avatar of strength and power, continued to influence local culture centuries later with the telling of its story, inspired artists to sculpt magnificent statues in its likeness, and ultimately left an indelible mark on the entire region.	16
